gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOID,GOterm,GOSlim,GOcat
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0005886,plasma membrane,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0009986,cell surface,other cellular component,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,other membranes,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
LOC105334969,0.0403513273733931,-0.751150726168148,uncharacterized protein LOC105334969 isoform X1,XM_034473569.1,105334969,NC_047562.1,12904976,12961210,GO:0014704,intercalated disc,plasma membrane,C
