num,year,month,day,hour,minute,trt,combo,temp,sal,pH
1935,2021,6,26,10,20,acclimation,8_10_10,19.9,31.5,8.14
1936,2021,6,26,10,30,acclimation,8_10_10,19.9,31.6,8.13
1937,2021,6,26,10,40,acclimation,8_10_10,19.9,31.6,8.14
1938,2021,6,26,10,50,acclimation,8_10_10,19.9,31.6,8.14
1939,2021,6,26,11,0,acclimation,8_10_11,19.8,31.6,8.14
1940,2021,6,26,11,10,acclimation,8_10_11,19.9,31.5,8.15
1941,2021,6,26,11,20,acclimation,8_10_11,19.9,31.5,8.14
1942,2021,6,26,11,30,acclimation,8_10_11,19.8,31.5,8.13
1943,2021,6,26,11,40,acclimation,8_10_11,19.5,31.5,8.13
1944,2021,6,26,11,50,acclimation,8_10_11,19.6,31.5,8.13
1945,2021,6,26,12,0,acclimation,8_10_12,19.4,31.6,8.12
1946,2021,6,26,12,10,acclimation,8_10_12,19.7,31.6,8.14
1947,2021,6,26,12,20,acclimation,8_10_12,20,31.6,8.13
1948,2021,6,26,12,30,acclimation,8_10_12,19.9,31.6,8.13
1949,2021,6,26,12,40,acclimation,8_10_12,19.5,31.5,8.13
1950,2021,6,26,12,50,acclimation,8_10_12,19.4,31.5,8.14
1951,2021,6,26,13,0,acclimation,8_10_13,19.5,31.5,8.13
1952,2021,6,26,13,10,acclimation,8_10_13,19.4,31.4,8.14
1953,2021,6,26,13,20,acclimation,8_10_13,19.3,31.3,8.12
1954,2021,6,26,13,30,acclimation,8_10_13,19.6,31.3,8.13
1955,2021,6,26,13,40,acclimation,8_10_13,19.4,31.4,8.13
1956,2021,6,26,13,50,acclimation,8_10_13,19.9,31.5,8.13
1957,2021,6,26,14,0,acclimation,8_10_14,19.9,31.5,8.13
1958,2021,6,26,14,10,acclimation,8_10_14,19.9,31.5,8.13
1959,2021,6,26,14,20,acclimation,8_10_14,20.2,31.5,8.13
1960,2021,6,26,14,30,acclimation,8_10_14,20.4,31.4,8.13
1961,2021,6,26,14,40,acclimation,8_10_14,20.2,31.4,8.13
1962,2021,6,26,14,50,acclimation,8_10_14,20.6,31.4,8.12
1963,2021,6,26,15,0,acclimation,8_10_15,20.3,31.4,8.13
1964,2021,6,26,15,10,acclimation,8_10_15,20.2,31.4,8.13
1965,2021,6,26,15,20,acclimation,8_10_15,20.3,31.5,8.13
1966,2021,6,26,15,30,acclimation,8_10_15,20.3,31.4,8.13
1967,2021,6,26,15,40,acclimation,8_10_15,20,31.3,8.14
1968,2021,6,26,15,50,acclimation,8_10_15,20.5,31.3,8.13
1969,2021,6,26,16,0,acclimation,8_10_16,20.4,31.3,8.13
1970,2021,6,26,16,10,acclimation,8_10_16,20.5,31.2,8.13
1971,2021,6,26,16,20,acclimation,8_10_16,20.7,31.2,8.13
1972,2021,6,26,16,30,acclimation,8_10_16,20.7,31.1,8.13
1973,2021,6,26,16,40,acclimation,8_10_16,20.1,31.1,8.13
1974,2021,6,26,16,50,acclimation,8_10_16,20.1,31,8.14
1975,2021,6,26,17,0,acclimation,8_10_17,20.6,30.9,8.13
1976,2021,6,26,17,10,acclimation,8_10_17,20.5,31,8.14
1977,2021,6,26,17,20,acclimation,8_10_17,20.5,31,8.13
1978,2021,6,26,17,30,acclimation,8_10_17,20.1,31,8.13
1979,2021,6,26,17,40,acclimation,8_10_17,20.5,30.9,8.13
1980,2021,6,26,17,50,acclimation,8_10_17,20.6,31,8.13
1981,2021,6,26,18,0,acclimation,8_10_18,20.2,31.1,8.13
1982,2021,6,26,18,10,acclimation,8_10_18,20.5,31,8.13
1983,2021,6,26,18,20,acclimation,8_10_18,20.6,31,8.13
1984,2021,6,26,18,30,acclimation,8_10_18,20.5,31,8.13
1985,2021,6,26,18,40,acclimation,8_10_18,20.8,31.1,8.13
1986,2021,6,26,18,50,acclimation,8_10_18,20.3,31.1,8.13
1987,2021,6,26,19,0,acclimation,8_10_19,20,31.2,8.13
1988,2021,6,26,19,10,acclimation,8_10_19,20.4,31.2,8.13
1989,2021,6,26,19,20,acclimation,8_10_19,20.4,31.2,8.12
1990,2021,6,26,19,30,acclimation,8_10_19,20,31.2,8.13
1991,2021,6,26,19,40,acclimation,8_10_19,20.6,31.2,8.12
1992,2021,6,26,19,50,acclimation,8_10_19,20.4,31.2,8.13
1993,2021,6,26,20,0,acclimation,8_10_20,20.2,31.1,8.13
1994,2021,6,26,20,10,acclimation,8_10_20,20.3,31.1,8.12
1995,2021,6,26,20,20,acclimation,8_10_20,20.2,31.2,8.13
1996,2021,6,26,20,30,acclimation,8_10_20,20.4,31.3,8.14
1997,2021,6,26,20,40,acclimation,8_10_20,20.7,31.3,8.12
1998,2021,6,26,20,50,acclimation,8_10_20,20.3,31.3,8.13
1999,2021,6,26,21,0,acclimation,8_10_21,20.3,31.3,8.13
2000,2021,6,26,21,10,acclimation,8_10_21,20,31.2,8.13
2001,2021,6,26,21,20,acclimation,8_10_21,20.1,31.2,8.12
2002,2021,6,26,21,30,acclimation,8_10_21,20.1,31.3,8.14
2003,2021,6,26,21,40,acclimation,8_10_21,20.1,31.4,8.12
2004,2021,6,26,21,50,acclimation,8_10_21,20.1,31.4,8.13
2005,2021,6,26,22,0,acclimation,8_10_22,19.9,31.3,8.13
2006,2021,6,26,22,10,acclimation,8_10_22,19.6,31.3,8.13
2007,2021,6,26,22,20,acclimation,8_10_22,19.7,31.4,8.13
2008,2021,6,26,22,30,acclimation,8_10_22,19.7,31.4,8.13
2009,2021,6,26,22,40,acclimation,8_10_22,19.5,31.4,8.13
2010,2021,6,26,22,50,acclimation,8_10_22,19.1,31.4,8.13
2011,2021,6,26,23,0,acclimation,8_10_23,18.9,31.3,8.12
2012,2021,6,26,23,10,acclimation,8_10_23,19.3,31.3,8.13
2013,2021,6,26,23,20,acclimation,8_10_23,19.2,31.4,8.12
2014,2021,6,26,23,30,acclimation,8_10_23,19.3,31.3,8.12
2015,2021,6,26,23,40,acclimation,8_10_23,19.2,31.3,8.12
2016,2021,6,26,23,50,acclimation,8_10_23,19.3,31.3,8.11
2017,2021,6,27,0,0,acclimation,8_11_0,19.2,31.3,8.11
2018,2021,6,27,0,10,acclimation,8_11_0,19.1,31.3,8.12
2019,2021,6,27,0,20,acclimation,8_11_0,19.2,31.4,8.12
2020,2021,6,27,0,30,acclimation,8_11_0,19.6,31.5,8.11
2021,2021,6,27,0,40,acclimation,8_11_0,19.7,31.4,8.13
2022,2021,6,27,0,50,acclimation,8_11_0,19.9,31.4,8.12
2023,2021,6,27,1,0,acclimation,8_11_1,19.6,31.4,8.13
2024,2021,6,27,1,10,acclimation,8_11_1,19.4,31.5,8.12
2025,2021,6,27,1,20,acclimation,8_11_1,19.9,31.5,8.12
2026,2021,6,27,1,30,acclimation,8_11_1,19.6,31.6,8.12
2027,2021,6,27,1,40,acclimation,8_11_1,19.9,31.6,8.11
2028,2021,6,27,1,50,acclimation,8_11_1,19.4,31.6,8.13
2029,2021,6,27,2,0,acclimation,8_11_2,19.7,31.6,8.12
2030,2021,6,27,2,10,acclimation,8_11_2,19.9,31.5,8.12
2031,2021,6,27,2,20,acclimation,8_11_2,20.2,31.4,8.12
2032,2021,6,27,2,30,acclimation,8_11_2,20.2,31.4,8.12
2033,2021,6,27,2,40,acclimation,8_11_2,20.4,31.4,8.12
2034,2021,6,27,2,50,acclimation,8_11_2,20.1,31.3,8.12
2035,2021,6,27,3,0,acclimation,8_11_3,20.4,31.2,8.13
2036,2021,6,27,3,10,acclimation,8_11_3,19.7,31.2,8.12
2037,2021,6,27,3,20,acclimation,8_11_3,20,31.2,8.12
2038,2021,6,27,3,30,acclimation,8_11_3,19.6,31.2,8.12
2039,2021,6,27,3,40,acclimation,8_11_3,19.9,31.2,8.12
2040,2021,6,27,3,50,acclimation,8_11_3,19.7,31.2,8.12
2041,2021,6,27,4,0,acclimation,8_11_4,19.9,31.3,8.12
2042,2021,6,27,4,10,acclimation,8_11_4,19.8,31.3,8.12
2043,2021,6,27,4,20,acclimation,8_11_4,19.5,31.2,8.12
2044,2021,6,27,4,30,acclimation,8_11_4,19.8,31.3,8.12
2045,2021,6,27,4,40,acclimation,8_11_4,19.5,31.4,8.13
2046,2021,6,27,4,50,acclimation,8_11_4,19.5,31.5,8.13
2047,2021,6,27,5,0,acclimation,8_11_5,19.3,31.6,8.12
2048,2021,6,27,5,10,acclimation,8_11_5,19.3,31.7,8.12
2049,2021,6,27,5,20,acclimation,8_11_5,19.3,31.8,8.13
2050,2021,6,27,5,30,acclimation,8_11_5,19.3,31.7,8.12
2051,2021,6,27,5,40,acclimation,8_11_5,19.2,31.7,8.13
2052,2021,6,27,5,50,acclimation,8_11_5,19.7,31.6,8.13
2053,2021,6,27,6,0,acclimation,8_11_6,19.7,31.5,8.12
2054,2021,6,27,6,10,acclimation,8_11_6,19.5,31.5,8.12
2055,2021,6,27,6,20,acclimation,8_11_6,19.8,31.6,8.12
2056,2021,6,27,6,30,acclimation,8_11_6,19.8,31.6,8.11
2057,2021,6,27,6,40,acclimation,8_11_6,19,31.6,8.12
2058,2021,6,27,6,50,acclimation,8_11_6,19,31.6,8.12
2059,2021,6,27,7,0,acclimation,8_11_7,19.5,31.6,8.1
2060,2021,6,27,7,10,acclimation,8_11_7,19.8,31.6,8.12
2061,2021,6,27,7,20,acclimation,8_11_7,19.4,31.6,8.11
2062,2021,6,27,7,30,acclimation,8_11_7,19.4,31.6,8.1
2063,2021,6,27,7,40,acclimation,8_11_7,19.5,31.7,8.11
2064,2021,6,27,7,50,acclimation,8_11_7,19.4,31.7,8.11
2065,2021,6,27,8,0,acclimation,8_11_8,19.5,31.8,8.11
2066,2021,6,27,8,10,acclimation,8_11_8,19.1,31.8,8.11
2067,2021,6,27,8,20,acclimation,8_11_8,19.4,31.7,8.1
2068,2021,6,27,8,30,acclimation,8_11_8,19.4,31.7,8.1
2069,2021,6,27,8,40,acclimation,8_11_8,19.3,31.7,8.12
2070,2021,6,27,8,50,acclimation,8_11_8,19.4,31.7,8.11
2071,2021,6,27,9,0,acclimation,8_11_9,19.2,31.7,8.11
2072,2021,6,27,9,10,acclimation,8_11_9,18.9,31.7,8.11
2073,2021,6,27,9,20,acclimation,8_11_9,18.8,31.8,8.11
2074,2021,6,27,9,30,acclimation,8_11_9,18.9,31.8,8.12
2075,2021,6,27,9,40,acclimation,8_11_9,18.8,31.8,8.11
2076,2021,6,27,9,50,acclimation,8_11_9,18.8,31.9,8.12
2077,2021,6,27,10,0,acclimation,8_11_10,18.6,31.9,8.12
2078,2021,6,27,10,10,acclimation,8_11_10,18.5,31.9,8.12
2079,2021,6,27,10,20,acclimation,8_11_10,18.3,31.9,8.12
2080,2021,6,27,10,30,acclimation,8_11_10,18.3,31.9,8.13
2081,2021,6,27,10,40,acclimation,8_11_10,18,31.9,8.12
2082,2021,6,27,10,50,acclimation,8_11_10,17.8,31.9,8.13
2083,2021,6,27,11,0,acclimation,8_11_11,18.2,31.8,8.12
2084,2021,6,27,11,10,acclimation,8_11_11,17.8,31.7,8.12
2085,2021,6,27,11,20,acclimation,8_11_11,18.3,31.7,8.12
2086,2021,6,27,11,30,acclimation,8_11_11,18.2,31.6,8.11
2087,2021,6,27,11,40,acclimation,8_11_11,18,31.6,8.12
2088,2021,6,27,11,50,acclimation,8_11_11,17.6,31.6,8.13
2089,2021,6,27,12,0,acclimation,8_11_12,17.6,31.7,8.13
2090,2021,6,27,12,10,acclimation,8_11_12,17.5,31.6,8.12
2091,2021,6,27,12,20,acclimation,8_11_12,17.5,31.6,8.12
2092,2021,6,27,12,30,acclimation,8_11_12,17.2,31.7,8.12
2093,2021,6,27,12,40,acclimation,8_11_12,17.5,31.7,8.12
2094,2021,6,27,12,50,acclimation,8_11_12,17.7,31.7,8.12
2095,2021,6,27,13,0,acclimation,8_11_13,17.5,31.7,8.12
2096,2021,6,27,13,10,acclimation,8_11_13,17.2,31.7,8.12
2097,2021,6,27,13,20,acclimation,8_11_13,17.5,31.8,8.12
2098,2021,6,27,13,30,acclimation,8_11_13,17,31.8,8.13
2099,2021,6,27,13,40,acclimation,8_11_13,17.1,31.8,8.12
2100,2021,6,27,13,50,acclimation,8_11_13,17.1,31.8,8.13
2101,2021,6,27,14,0,acclimation,8_11_14,17,31.7,8.12
2102,2021,6,27,14,10,acclimation,8_11_14,17,31.7,8.12
2103,2021,6,27,14,20,acclimation,8_11_14,17.6,31.7,8.12
2104,2021,6,27,14,30,acclimation,8_11_14,17.3,31.7,8.12
2105,2021,6,27,14,40,acclimation,8_11_14,17.8,31.7,8.13
2106,2021,6,27,14,50,acclimation,8_11_14,17.7,31.7,8.12
2107,2021,6,27,15,0,acclimation,8_11_15,17.7,31.7,8.12
2108,2021,6,27,15,10,acclimation,8_11_15,17.2,31.7,8.12
2109,2021,6,27,15,20,acclimation,8_11_15,17.5,31.7,8.11
2110,2021,6,27,15,30,acclimation,8_11_15,17.4,31.7,8.12
2111,2021,6,27,15,40,acclimation,8_11_15,17.5,31.7,8.12
2112,2021,6,27,15,50,acclimation,8_11_15,17.5,31.7,8.12
2113,2021,6,27,16,0,acclimation,8_11_16,17.7,31.7,8.12
2114,2021,6,27,16,10,acclimation,8_11_16,17.5,31.7,8.12
2115,2021,6,27,16,20,acclimation,8_11_16,17.4,31.7,8.13
2116,2021,6,27,16,30,acclimation,8_11_16,18,31.8,8.12
2117,2021,6,27,16,40,acclimation,8_11_16,17.6,31.7,8.13
2118,2021,6,27,16,50,acclimation,8_11_16,17.8,31.7,8.12
2119,2021,6,27,17,0,acclimation,8_11_17,17.5,31.7,8.12
2120,2021,6,27,17,10,acclimation,8_11_17,17.7,31.7,8.12
2121,2021,6,27,17,20,acclimation,8_11_17,17.2,31.7,8.11
2122,2021,6,27,17,30,acclimation,8_11_17,17.3,31.7,8.12
2123,2021,6,27,17,40,acclimation,8_11_17,17.6,31.7,8.12
2124,2021,6,27,17,50,acclimation,8_11_17,17.3,31.6,8.12
2125,2021,6,27,18,0,acclimation,8_11_18,17.8,31.7,8.12
2126,2021,6,27,18,10,acclimation,8_11_18,17.6,31.7,8.11
2127,2021,6,27,18,20,acclimation,8_11_18,17.6,31.6,8.13
2128,2021,6,27,18,30,acclimation,8_11_18,17.5,31.5,8.14
2129,2021,6,27,18,40,acclimation,8_11_18,17.6,31.6,8.13
2130,2021,6,27,18,50,acclimation,8_11_18,17.5,31.5,8.13
2131,2021,6,27,19,0,acclimation,8_11_19,17.4,31.5,8.13
2132,2021,6,27,19,10,acclimation,8_11_19,17.6,31.4,8.12
2133,2021,6,27,19,20,acclimation,8_11_19,17.3,31.3,8.12
2134,2021,6,27,19,30,acclimation,8_11_19,17.7,31.3,8.13
2135,2021,6,27,19,40,acclimation,8_11_19,17.5,31.2,8.13
2136,2021,6,27,19,50,acclimation,8_11_19,17.3,31.2,8.13
2137,2021,6,27,20,0,acclimation,8_11_20,17,31.2,8.13
2138,2021,6,27,20,10,acclimation,8_11_20,17.3,31.1,8.12
2139,2021,6,27,20,20,acclimation,8_11_20,16.8,31,8.12
2140,2021,6,27,20,30,acclimation,8_11_20,17.3,30.9,8.13
2141,2021,6,27,20,40,acclimation,8_11_20,17.1,30.9,8.12
2142,2021,6,27,20,50,acclimation,8_11_20,17.1,30.9,8.13
2143,2021,6,27,21,0,acclimation,8_11_21,17.1,30.9,8.14
2144,2021,6,27,21,10,acclimation,8_11_21,17.2,31,8.15
2145,2021,6,27,21,20,acclimation,8_11_21,16.9,31.1,8.13
2146,2021,6,27,21,30,acclimation,8_11_21,17,31,8.14
2147,2021,6,27,21,40,acclimation,8_11_21,17,31.1,8.15
2148,2021,6,27,21,50,acclimation,8_11_21,17.1,31,8.15
2149,2021,6,27,22,0,acclimation,8_11_22,17.1,30.9,8.14
2150,2021,6,27,22,10,acclimation,8_11_22,16.8,31,8.14
2151,2021,6,27,22,20,acclimation,8_11_22,16.7,31,8.13
2152,2021,6,27,22,30,acclimation,8_11_22,17.2,31.1,8.13
2153,2021,6,27,22,40,acclimation,8_11_22,17.3,31.2,8.14
2154,2021,6,27,22,50,acclimation,8_11_22,17.1,31.1,8.14
2155,2021,6,27,23,0,acclimation,8_11_23,16.9,31.1,8.14
2156,2021,6,27,23,10,acclimation,8_11_23,16.6,31.1,8.15
2157,2021,6,27,23,20,acclimation,8_11_23,17.1,31.1,8.15
2158,2021,6,27,23,30,acclimation,8_11_23,17.2,31.1,8.15
2159,2021,6,27,23,40,acclimation,8_11_23,16.9,31.1,8.14
2160,2021,6,27,23,50,acclimation,8_11_23,17.5,31.1,8.15
